9650843,37.4683762,139.9167652,福島県,会津若松市,門田町徳久
9650842,37.4698703,139.9218293,福島県,会津若松市,門田町中野
9650846,37.4749727,139.9052652,福島県,会津若松市,門田町飯寺
9650834,37.4714682,139.9250692,福島県,会津若松市,門田町年貢町
9650841,37.477372,139.9153282,福島県,会津若松市,門田町日吉
9650845,37.4639302,139.91137,福島県,会津若松市,門田町工業団地
9650009,37.5030205,139.9451601,福島県,会津若松市,八角町
9650857,37.4946048,139.905018,福島県,会津若松市,柳原町
9650876,37.4911329,139.9242226,福島県,会津若松市,山鹿町
9650021,37.508028,139.940826,福島県,会津若松市,山見町
9650863,37.4890471,139.9190896,福島県,会津若松市,湯川町
9650821,37.4863014,139.9463313,福島県,会津若松市,湯川南
9650046,37.4999606,139.9154177,福島県,会津若松市,八日町
9650875,37.4869974,139.923757,福島県,会津若松市,米代
9650811,37.4991954,139.9496269,福島県,会津若松市,和田
